record_id,date,year,month,program_name,program_category,region,state,beneficiaries_served,target_beneficiaries,funding_received,program_expenses,volunteer_hours,number_of_volunteers,satisfaction_score,outcome_success_rate,program_status
1590,2025-11-01,2025,11,HOUSING SUPPORT,Basic Needs,Northeast,MA,259,278,15546.74,12268.35,123.5,21,5.0,60.47,Paused
591,2023-06-01,2023,6,Housing Support,Basic Needs,South,TX,276,291,17223.18,12911.25,36.2,23,4.45,64.09,Completed
819,2024-01-01,2024,1,Youth Development,Education,South,GA,349,284,20024.41,13981.26,350.5,32,4.54,91.25,Active
1085,2024-08-01,2024,8,Healthcare Access,Health,West,CA,359,359,18840.2,16394.91,329.0,31,4.64,62.16,Paused
1194,2024-12-01,2024,12,Education Support,Education,West,WA,527,606,30100.28,25723.77,161.6,37,4.68,80.58,Active
866,2024-02-01,2024,2,Community outreach,Community,West,AZ,205,229,14243.61,10088.49,49.6,8,4.39,60.95,Active
1243,2025-01-01,2025,1,Job Training,Economic Empowerment,,FL,306,263,17326.7,10203.42,308.1,22,5.0,86.65,Active
1564,2025-10-01,2025,10,Education Support,Education,South,TX,463,486,22860.6,16818.04,261.1,24,4.17,80.94,Active
171,2022-06-01,2022,6,Healthcare Access,Health,Midwest,OH,320,342,17950.4,12254.61,318.6,35,4.44,67.53,Active
1119,2024-09-01,2024,9,Healthcare Access,Health,West,AZ,253,258,15450.02,12336.57,250.7,23,4.56,65.31,Active
1628,2025-12-01,2025,12,Community Outreach,Community,West,CA,161,161,9192.67,6937.06,156.4,13,4.3,88.75,Active
783,2023-12-01,2023,12,Food Assistance,Basic Needs,South,TX,495,445,34024.29,25411.54,640.3,56,4.42,80.47,Paused
45,2022-02-01,2022,2,Food Assistance,Basic Needs,West,CA,537,562,31609.64,21486.56,395.0,45,4.64,71.38,Paused
416,2023-01-01,2023,1,Food Assistance,Basic Needs,Northeast,MA,457,374,29585.67,23840.06,523.7,49,4.49,73.29,Active
417,2023-01-01,2023,1,Community Outreach,Community,North East,PA,168,199,9839.53,6153.91,218.7,20,5.0,59.26,Active
986,2024-05-01,2024,5,Community Outreach,Community,West,AZ,152,189,10028.73,7765.19,138.9,13,4.91,56.76,Active
1596,2025-11-01,2025,11,Job Training,Economic Empowerment,West,CA,334,321,17942.2,14132.59,320.4,29,4.41,73.52,Paused
1190,2024-11-01,2024,11,Housing Support,Basic Needs,West,AZ,257,278,17499.32,11292.69,386.8,31,4.26,64.76,Active
1079,2024-08-01,2024,8,Housing Support,Basic Needs,Midwest,MI,262,262,16935.04,14836.67,194.7,25,3.75,65.69,Active
1392,2025-05-01,2025,5,Education Support,Education,Midwest,MI,468,381,23549.46,19298.21,533.5,43,,69.25,Active
1582,2025-11-01,2025,11,YOUTH DEVELOPMENT,Education,South,FL,275,345,12917.25,8310.68,334.6,32,4.62,94.92,Active
1474,2025-08-01,2025,8,Housing Support,Basic Needs,South,FL,189,180,12162.69,10838.94,246.4,22,3.65,80.04,Completed
317,2022-10-01,2022,10,Healthcare Access,Health,West,AZ,325,364,22527.31,15484.41,223.3,31,4.26,72.64,Active
514,2023-04-01,2023,4,Food Assistance,Basic Needs,Midwest,MI,522,525,29239.54,26773.42,413.3,41,5.0,71.78,Active
301,2022-09-01,2022,9,Job Training,Economic Empowerment,West,AZ,161,156,9866.79,7428.06,244.2,19,3.82,78.64,Active
1539,2025-10-01,2025,10,JOB TRAINING,Economic Empowerment,Midwest,IL,178,205,12116.61,10713.18,242.1,17,5.0,75.53,Active
116,2022-04-01,2022,4,Healthcare Access,Health,South,GA,341,365,23338.67,16570.17,210.6,37,4.2,78.02,Paused
399,2022-12-01,2022,12,Job Training,Economic Empowerment,West,WA,201,175,10830.51,9415.72,,20,4.22,77.7,Active
430,2023-01-01,2023,1,Housing Support,Basic Needs,,AZ,250,348,16748.12,14552.51,151.4,24,3.77,70.34,Paused
415,2023-01-01,2023,1,Housing Support,Basic Needs,West,AZ,279,278,21057.35,17301.66,162.0,23,4.86,86.56,Active
221,2022-07-01,2022,7,Housing Support,Basic Needs,Northeast,MA,273,290,16610.86,10295.47,155.2,21,5.0,66.59,Completed
644,2023-07-01,2023,7,Job  Training,Economic Empowerment,Midwest,IL,244,252,15040.4,11413.58,247.5,24,5.0,65.18,Completed
765,2023-11-01,2023,11,Community Outreach,Community,Midwest,MI,168,171,12039.35,8149.41,125.9,17,4.63,67.25,Completed
987,2024-06-01,2024,6,Education Support,Education,Northeast,PA,457,491,26538.41,23512.9,188.1,27,3.65,75.61,Paused
1238,2025-01-01,2025,1,Job Training,Economic Empowerment,South,FL,234,302,15095.78,13203.7,250.2,24,3.91,71.67,Active
176,2022-06-01,2022,6,Food Assistance,Basic Needs,Northeast,PA,377,463,20451.21,17422.29,296.7,39,3.85,90.01,Completed
552,2023-05-01,2023,5,Youth Development,Education,West,AZ,406,386,20159.45,15601.24,81.4,25,4.64,86.87,Active
821,2024-01-01,2024,1,Community Outreach,Community,South,GA,225,230,12437.23,11531.28,214.1,19,5.0,68.45,Active
428,2023-01-01,2023,1,Food Assistance,Basic Needs,West,WA,585,501,32901.39,23912.18,381.6,41,4.68,81.35,Active
927,2024-04-01,2024,4,Community Outreach,Community,South,FL,160,193,9018.57,7122.35,136.5,13,5.0,55.89,Paused
1405,2025-06-01,2025,6,Education Support,Education,Midwest,IL,464,481,26557.95,21197.12,249.6,26,4.59,81.03,Active
910,2024-03-01,2024,3,Education Support,Education,South,TX,531,672,30715.73,21796.14,308.0,33,4.48,86.16,Completed
199,2022-06-01,2022,6,Youth Development,Education,Northeast,MA,344,370,17450.43,12970.86,223.5,23,4.07,58.63,Paused
16,2022-01-01,2022,1,Housing Support,Basic Needs,Midwest,OH,218,275,16193.32,10360.73,314.5,21,3.91,63.47,Active
1358,2025-04-01,2025,4,healthcare access,Health,West,WA,360,432,25650.19,18637.83,178.6,29,4.44,72.37,Completed
1188,2024-11-01,2024,11,COMMUNITY OUTREACH,Community,West,CA,246,261,14564.09,13785.12,243.3,19,4.46,61.8,Active
1053,2024-07-01,2024,7,EDUCATION SUPPORT ,Education,west,WA,405,392,22545.44,16435.48,426.9,36,4.25,73.05,Active
1007,2024-06-01,2024,6,Community Outreach,Community,West,WA,151,134,9611.96,6365.6,91.0,11,4.14,73.73,Active
1456,2025-07-01,2025,7,Job Training,Economic Empowerment,West,WA,252,322,15823.85,7648.06,271.1,24,4.92,71.48,Active
1491,2025-08-01,2025,8,community outreach,Community,Midwest,IL,223,239,13805.51,9923.83,155.0,16,,72.41,Active
200,2022-06-01,2022,6,Job Training,Economic Empowerment,south,GA,241,168,13590.12,9228.06,336.8,23,4.42,66.18,Completed
1354,2025-04-01,2025,4,Healthcare Access,Health,South,GA,312,310,19384.32,15664.26,176.3,22,5.0,77.28,Active
712,2023-09-01,2023,9,Food Assistance,Basic Needs,SOUTH,GA,321,340,18903.19,11443.11,199.6,29,5.0,82.19,Active
966,2024-05-01,2024,5,Youth Development,Education,Midwest,IL,409,440,19120.56,14937.98,284.2,48,3.97,69.07,Completed
1103,2024-09-01,2024,9,Food Assistance,Basic Needs,Midwest,MI,438,492,25037.92,20199.28,514.3,40,4.61,72.81,Active
454,2023-02-01,2023,2,Community Outreach,Community,Midwest,MI,234,216,17003.59,14561.93,95.0,12,4.65,64.93,Active
592,2023-06-01,2023,6,Housing Support,Basic Needs,South,TX,284,248,18759.8,14539.07,181.6,17,4.48,75.66,Active
1164,2024-11-01,2024,11,Healthcare Access,Health,Midwest,IL,434,510,23389.23,19115.65,459.1,38,5.0,67.38,Active
325,2022-10-01,2022,10,Healthcare Access,Health,Northeast,NY,274,323,16314.42,9059.58,190.5,19,4.99,71.06,Active
57,2022-02-01,2022,2,youth development,Education,Northeast,NY,254,264,15974.76,13986.13,172.2,16,4.31,75.66,Active
1580,2025-11-01,2025,11,Youth Development,Education,northeast,PA,299,315,18582.62,17071.78,360.7,31,4.79,79.13,Active
44,2022-02-01,2022,2,Education Support,Education,Northeast,NY,376,313,20585.59,13159.41,233.1,26,4.66,91.8,Active
101,2022-03-01,2022,3,Healthcare Access,Health,Midwest,MI,362,385,23144.04,16982.46,235.6,27,4.55,71.17,Paused
275,2022-09-01,2022,9,HEALTHCARE ACCESS,Health,south,FL,308,332,22102.89,15777.08,267.3,28,4.16,78.9,Active
1246,2025-01-01,2025,1,Housing Support,Basic Needs,Midwest,MI,194,224,14189.56,10735.1,247.3,23,4.13,67.92,Active
102,2022-03-01,2022,3,Food Assistance,Basic Needs,South,TX,526,538,33985.72,25014.4,599.5,60,4.96,66.12,Paused
840,2024-01-01,2024,1,Youth Development,Education,West,WA,468,354,24825.82,20508.18,455.6,49,,88.88,Active
108,2022-04-01,2022,4,Job Training,Economic Empowerment,South,FL,197,191,11639.92,9815.87,97.1,17,5.0,86.37,Paused
612,2023-06-01,2023,6,Youth Development,Education,Midwest,IL,357,331,18212.45,11985.09,238.9,26,4.07,81.92,Active
1386,2025-05-01,2025,5,Youth Development,Education,SOUTH,TX,538,608,24467.56,18032.61,565.0,60,4.65,81.66,Completed
618,2023-07-01,2023,7,Healthcare Access,Health,Northeast,MA,353,423,18478.46,11826.09,305.5,34,4.49,69.17,Active
530,2023-04-01,2023,4,Healthcare Access,Health,South,FL,332,271,18800.93,12447.23,328.0,38,5.0,74.37,Paused
1174,2024-11-01,2024,11,Job Training,Economic Empowerment,South,TX,202,188,12077.76,11530.02,241.9,21,4.35,84.11,Active
619,2023-07-01,2023,7,Youth Development,Education,Midwest,IL,448,421,21851.3,14127.72,359.9,34,4.66,92.03,Completed
839,2024-01-01,2024,1,Youth Development,Education,Midwest,IL,295,291,18845.92,14760.87,298.3,34,5.0,93.43,Paused
1080,2024-08-01,2024,8,Job Training,Economic Empowerment,West,CA,309,273,16991.82,11269.38,226.5,34,4.64,67.07,Active
129,2022-04-01,2022,4,Job Training,Economic Empowerment,Northeast,NY,302,319,17948.57,14215.33,201.3,29,4.29,58.65,Completed
353,2022-11-01,2022,11,Healthcare Access,Health,Northeast,MA,323,358,18583.8,10913.02,290.3,25,4.43,63.76,Active
299,2022-09-01,2022,9,Food Assistance,Basic Needs,Midwest,OH,359,365,22813.89,15686.3,447.3,37,3.66,70.56,Active
817,2024-01-01,2024,1,Housing Support,Basic Needs,Northeast,PA,225,256,,13629.9,328.6,26,4.04,74.56,Active
368,2022-11-01,2022,11,Food Assistance,Basic Needs,Midwest,OH,360,289,21337.33,15805.69,308.3,37,,76.48,Paused
1569,2025-11-01,2025,11,Food Assistance,Basic Needs,Northeast,PA,413,419,26208.14,20881.84,396.7,32,4.72,65.27,Active
1478,2025-08-01,2025,8,Healthcare Access,Health,Northeast,PA,414,442,23652.51,20015.48,178.9,30,4.78,84.9,Completed
1324,2025-03-01,2025,3,Community Outreach,Community,West,AZ,165,194,12498.28,10150.67,128.6,15,4.25,67.03,Active
894,2024-03-01,2024,3,Education Support,Education,South,FL,524,597,27885.76,14356.07,451.7,59,4.83,85.93,Paused
932,2024-04-01,2024,4,Education Support,Education,Midwest,OH,550,540,31901.88,26399.88,409.8,34,4.04,71.6,Paused
1168,2024-11-01,2024,11,Education Support,Education,Midwest,IL,494,521,28524.8,22309.88,310.2,32,5.0,83.56,Completed
922,2024-04-01,2024,4,Youth Development,Education,midwest,IL,269,291,15693.24,12332.08,,20,4.76,97.78,Active
600,2023-06-01,2023,6,Community Outreach,Community,Northeast,NY,183,188,11423.31,7466.27,78.7,17,3.46,75.91,Active
755,2023-11-01,2023,11,Healthcare Access,Health,South,GA,300,251,20138.43,15847.61,157.9,30,4.82,81.54,Active
372,2022-11-01,2022,11,Job Training,Economic Empowerment,Midwest,MI,133,102,8047.33,6221.68,101.3,7,4.82,72.85,Active
1362,2025-05-01,2025,5,Education Support,Education,South,FL,639,679,33334.78,27578.99,573.0,53,4.37,82.15,Completed
858,2024-02-01,2024,2,Food Assistance,Basic Needs,Midwest,OH,546,523,32629.23,28382.57,508.2,36,5.0,80.05,Active
1402,2025-06-01,2025,6,Housing Support,Basic Needs,West,WA,331,397,18206.95,14053.12,350.2,32,4.58,76.9,Paused
340,2022-10-01,2022,10,Healthcare Access,Health,West,CA,249,275,17920.46,10214.61,281.1,24,4.18,75.99,Active
427,2023-01-01,2023,1,Education Support,Education,Northeast,MA,499,473,22533.78,16668.07,460.0,62,4.27,78.82,Active
227,2022-07-01,2022,7,Housing Support,Basic Needs,Northeast,MA,154,151,9174.82,7291.04,,18,4.23,60.87,Paused
232,2022-07-01,2022,7,Job Training,Economic Empowerment,Northeast,PA,236,225,14058.79,13461.73,165.2,14,4.86,66.64,Paused
630,2023-07-01,2023,7,Youth Development,Education,Midwest,OH,365,422,18808.22,19173.78,365.8,47,5.0,85.07,Completed
1404,2025-06-01,2025,6,food assistance,Basic Needs,south,TX,418,609,36087.06,33567.75,314.3,33,4.63,73.29,Paused
1254,2025-01-01,2025,1,Housing Support,Basic Needs,West,AZ,356,387,19998.74,15088.67,158.0,17,4.72,75.57,Active
164,2022-05-01,2022,5,Job Training,Economic Empowerment,Northeast,MA,207,218,14507.64,11302.73,235.1,22,4.4,78.54,Active
409,2023-01-01,2023,1,Housing Support,Basic Needs,Northeast,NY,319,293,17142.64,12723.25,311.3,28,4.25,61.02,Paused
1470,2025-08-01,2025,8,Job Training,Economic Empowerment,West,CA,184,177,11891.63,10744.6,221.1,16,4.59,73.94,Paused
267,2022-08-01,2022,8,Healthcare Access,Health,Midwest,OH,336,375,18558.26,14511.85,362.3,33,4.29,70.41,Active
149,2022-05-01,2022,5,Community Outreach,Community,Midwest,OH,161,145,9319.97,7060.22,106.2,15,,59.33,Completed
367,2022-11-01,2022,11,youth development,Education,Northeast,NY,403,476,19761.7,14513.9,309.1,26,4.94,93.78,Paused
1032,2024-07-01,2024,7,Community Outreach,Community,South,TX,322,318,19136.93,12905.73,97.1,14,4.43,150.0,Completed
1314,2025-03-01,2025,3,Housing Support,Basic Needs,South,GA,305,302,18488.58,10940.58,193.5,29,3.92,68.0,Active
1297,2025-03-01,2025,3,Community Outreach,Community,Northeast,MA,209,195,11099.91,8409.66,153.6,19,4.44,74.6,Paused
307,2022-10-01,2022,10,Food Assistance,Basic Needs,South,FL,314,287,19770.34,13776.33,200.5,26,4.8,89.9,Paused
193,2022-06-01,2022,6,education support,Education,Northeast,MA,376,329,22613.67,11143.43,431.8,31,5.0,76.34,Active
310,2022-10-01,2022,10,Youth Development,Education,South,FL,193,211,12703.59,10825.44,197.0,15,3.95,87.54,Active
585,2023-06-01,2023,6,Youth Development,Education,West,CA,303,356,19008.47,12996.76,367.9,30,4.94,84.01,Active
64,2022-02-01,2022,2,Housing Support,Basic Needs,South,GA,184,177,12951.15,8982.93,118.8,16,4.47,67.6,Active
1347,2025-04-01,2025,4,Food Assistance,Basic Needs,West,CA,835,1032,38811.52,36398.77,1094.1,85,,79.73,Active
1413,2025-06-01,2025,6,Education Support,Education,West,CA,368,370,21954.6,16143.27,306.8,32,4.19,62.6,Paused
1051,2024-07-01,2024,7,Job  Training,Economic Empowerment,Northeast,PA,264,302,14469.71,11041.44,104.0,29,5.0,58.35,Active
695,2023-09-01,2023,9,Youth development,Education,west,AZ,299,311,15257.11,9686.85,303.1,25,4.53,88.2,Completed
651,2023-08-01,2023,8,Job Training,Economic Empowerment,Northeast,MA,176,189,11689.47,10018.75,266.1,23,4.93,67.95,Active
655,2023-08-01,2023,8,Education Support,Education,Northeast,MA,285,312,16538.38,16320.45,187.6,15,4.6,86.7,Active
915,2024-03-01,2024,3,Job  Training,Economic Empowerment,Northeast,NY,205,181,16725.64,15620.4,163.9,13,4.57,57.53,Active
787,2023-12-01,2023,12,Job Training,Economic Empowerment,Midwest,MI,264,268,17156.8,15898.83,264.8,25,3.87,77.43,Active
670,2023-08-01,2023,8,Job Training,Economic Empowerment,Midwest,MI,233,226,12804.42,11133.33,79.6,11,3.59,69.8,Active
219,2022-07-01,2022,7,Job Training,Economic Empowerment,Northeast,MA,164,196,9971.92,8277.79,168.0,14,3.19,77.42,Active
576,2023-05-01,2023,5,healthcare access,Health,Northeast,NY,364,471,19618.53,17875.8,195.0,22,4.29,78.91,Active
287,2022-09-01,2022,9,job training,Economic Empowerment,West,WA,190,249,10120.36,8884.52,119.7,16,4.03,76.18,Paused
940,2024-04-01,2024,4,Education Support,Education,Midwest,MI,455,397,27111.61,22417.34,488.5,55,3.45,85.36,Completed
1323,2025-03-01,2025,3,Education Support,Education,Midwest,OH,457,506,27287.28,20551.08,462.1,28,4.3,62.26,Active
1059,2024-08-01,2024,8,HOUSING SUPPORT,Basic Needs,Northeast,PA,243,277,16849.16,15503.76,113.2,14,4.32,80.3,Completed
1318,2025-03-01,2025,3,Food Assistance,Basic Needs,Northeast,NY,613,476,41163.05,39798.61,328.7,33,4.52,55.51,Active
465,2023-02-01,2023,2,Community Outreach,Community,South,FL,154,185,13315.21,10175.28,351.2,23,4.3,69.15,Paused
1433,2025-07-01,2025,7,Community Outreach,Community,Northeast,MA,293,275,17113.05,12694.85,296.6,28,4.12,57.92,Active
1351,2025-04-01,2025,4,Job Training,Economic Empowerment,Midwest,OH,259,283,15241.93,11955.62,211.9,27,4.15,71.9,Active
433,2023-01-01,2023,1,Job Training,Economic Empowerment,,MI,261,275,17088.62,11326.93,441.5,31,4.48,80.19,Paused
1309,2025-03-01,2025,3,Youth Development,Education,South,FL,351,325,21031.25,18840.79,451.2,38,4.78,82.74,Active
745,2023-10-01,2023,10,Youth Development,Education,West,AZ,278,314,13919.55,12051.74,242.1,22,4.35,98.43,Active
1166,2024-11-01,2024,11,Education Support,Education,West,WA,355,378,20968.16,12969.33,197.7,19,4.16,88.6,Active
1453,2025-07-01,2025,7,Housing Support,Basic Needs,West,AZ,250,271,14902.76,12977.1,243.5,19,4.28,60.23,Completed
1240,2025-01-01,2025,1,community outreach,Community,MIDWEST,OH,209,240,12244.65,9905.81,187.5,23,4.3,70.76,Active
1176,2024-11-01,2024,11,Education Support,Education,Northeast,PA,436,354,25748.2,19549.79,588.6,42,3.98,76.59,Active
486,2023-03-01,2023,3,Housing Support,Basic Needs,,FL,261,202,16908.96,11683.55,227.7,21,3.36,66.7,Active
975,2024-05-01,2024,5,Housing Support,Basic Needs,Midwest,MI,196,208,13704.99,12325.7,95.7,11,4.42,53.33,Paused
737,2023-10-01,2023,10,Job Training,Economic Empowerment,South,FL,113,115,7359.65,6267.1,34.2,6,4.61,80.05,Paused
539,2023-04-01,2023,4,Community outreach,Community,South,GA,122,117,9691.57,8268.81,83.4,10,4.4,56.03,Completed
1434,2025-07-01,2025,7,COMMUNITY OUTREACH,Community,South,FL,310,310,20251.48,16025.67,235.4,24,4.96,69.0,Active
555,2023-05-01,2023,5,Housing Support,Basic Needs,West,AZ,225,218,15933.66,13537.02,211.6,24,4.2,72.0,Active
917,2024-03-01,2024,3,Health Care Access,Health,Midwest,MI,272,406,17280.8,14731.0,467.6,36,4.56,77.41,Active
1613,2025-12-01,2025,12,Food Assistance,Basic Needs,Midwest,OH,526,454,,26623.8,342.2,37,5.0,82.07,Paused
1221,2024-12-01,2024,12,Healthcare Access,Health,West,WA,232,250,15545.2,12630.88,174.9,20,4.87,75.51,Active
1207,2024-12-01,2024,12,Community outreach,Community,West,AZ,211,257,13238.27,11222.08,239.3,18,4.57,80.44,Paused
706,2023-09-01,2023,9,Education Support,Education,West,WA,381,238,22968.51,21037.29,195.4,38,4.25,92.55,Paused
1084,2024-08-01,2024,8,Job Training,Economic Empowerment,West,AZ,222,200,12569.57,8941.07,229.9,20,4.91,84.56,Active
278,2022-09-01,2022,9,Community Outreach,Community,West,WA,138,188,8955.92,6764.38,78.8,10,4.71,68.55,Active
1273,2025-02-01,2025,2,Food Assistance,Basic Needs,Northeast,MA,619,790,33477.91,29856.73,332.0,33,4.82,82.95,Active
1122,2024-09-01,2024,9,Food Assistance,Basic Needs,Midwest,MI,589,584,28836.16,26758.46,525.7,41,4.86,70.69,Completed
1169,2024-11-01,2024,11,Food Assistance,Basic Needs,Midwest,IL,475,522,27925.68,23875.8,398.8,46,4.64,81.84,Active
845,2024-01-01,2024,1,Education Support,Education,MIDWEST,IL,446,338,24012.02,13002.74,429.2,40,5.0,81.26,Paused
237,2022-07-01,2022,7,Housing Support,Basic Needs,South,GA,177,200,11731.14,9157.82,119.9,13,4.31,65.04,Paused
906,2024-03-01,2024,3,Community Outreach,Community,South,TX,228,210,15487.92,11084.42,174.4,22,4.33,70.12,Active
1369,2025-05-01,2025,5,Food Assistance,Basic Needs,South,TX,759,724,38230.64,32852.6,769.2,51,4.18,86.21,Active
1587,2025-11-01,2025,11,Youth Development,Education,Midwest,IL,416,412,23110.42,18325.23,306.5,32,4.24,90.87,Paused
383,2022-12-01,2022,12,community outreach,Community,Northeast,NY,155,135,9720.02,7197.01,121.3,14,4.34,65.77,Paused
1450,2025-07-01,2025,7,Food Assistance,Basic Needs,South,TX,844,888,42151.86,36534.68,664.0,42,4.23,77.04,Completed
1218,2024-12-01,2024,12,Food Assistance,Basic Needs,West,WA,512,608,31434.12,25795.14,224.0,34,3.83,79.5,Completed
209,2022-07-01,2022,7,Community Outreach,Community,Midwest,MI,196,176,12655.29,9232.32,217.3,20,4.27,67.07,Active
678,2023-08-01,2023,8,Education Support,Education,South,FL,258,249,19014.18,12589.08,143.5,22,4.94,79.27,Paused
1285,2025-02-01,2025,2,Education Support,Education,south,FL,747,699,37774.79,31621.06,670.6,64,4.58,89.52,Active
1201,2024-12-01,2024,12,Housing Support,Basic Needs,west,AZ,165,178,9465.68,7023.89,226.3,17,3.09,71.47,Completed
59,2022-02-01,2022,2,Healthcare Access,Health,South,TX,311,355,19163.38,16399.08,177.3,22,4.33,56.58,Active
544,2023-04-01,2023,4,Youth Development,Education,Northeast,NY,307,320,,10429.5,162.0,20,3.63,82.38,Active
528,2023-04-01,2023,4,Youth development,Education,Northeast,MA,435,478,25364.67,15209.01,174.2,15,4.55,91.43,Active
545,2023-05-01,2023,5,Healthcare Access,Health,West,AZ,260,289,19496.87,16603.29,199.9,23,4.72,80.44,Active
875,2024-02-01,2024,2,Job Training,Economic Empowerment,West,WA,336,321,18585.81,13943.32,270.0,33,4.41,75.19,Completed
1300,2025-03-01,2025,3,Job Training,Economic Empowerment,West,WA,315,365,20557.23,14267.95,304.7,23,4.29,57.04,Active
364,2022-11-01,2022,11,Food Assistance,Basic Needs,West,CA,329,325,17402.2,11607.14,303.4,24,4.25,80.87,Active
1027,2024-07-01,2024,7,Youth Development,Education,West,AZ,273,312,14389.22,12146.72,127.0,18,4.32,83.92,Completed
